baseline_path,current_path,affected_rules,source_migration,baseline_expectation,current_expectation
tests/snapshot/cases/cursor-loops/cursor-loops__adversary-r2__p14_bogus_certificate_index.wf,tests/snapshot/cases/cursor-loops/cursor-loops__adversary-r2__p14_bogus_certificate_index.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__adversary-r2__p15_mutate_counted_binder.wf,tests/snapshot/cases/cursor-loops/cursor-loops__adversary-r2__p15_mutate_counted_binder.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__01_scan_until_sentinel.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__01_scan_until_sentinel.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__03_counted_for_guarded_count.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__03_counted_for_guarded_count.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__04_two_cursor_dot_product.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__04_two_cursor_dot_product.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__05_two_cursor_uneven_compact.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__05_two_cursor_uneven_compact.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__06_ring_buffer_cursor_reset.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__06_ring_buffer_cursor_reset.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__07_nested_grid_labelled_break.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__07_nested_grid_labelled_break.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__08_nested_counted_for_grid_sum.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__08_nested_counted_for_grid_sum.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__09_pattern_scan_labelled_break.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__09_pattern_scan_labelled_break.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__11_windowed_tally_reset.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__11_windowed_tally_reset.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__12_two_cursor_countdown_meet.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r1__12_two_cursor_countdown_meet.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p04_two_cursors_together.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p04_two_cursors_together.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p06_for_guarded_write_cursor.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p06_for_guarded_write_cursor.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p07_ordinary_loop_sentinel_scan.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p07_ordinary_loop_sentinel_scan.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p08_two_cursor_merge.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p08_two_cursor_merge.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p11_for_two_paced_cursors.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p11_for_two_paced_cursors.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p13_two_cursor_single_loop_merge.wf,tests/snapshot/cases/cursor-loops/cursor-loops__writer-r2__p13_two_cursor_single_loop_merge.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/diagnostics/diagnostics__writer-r1__r12_call_requirement_unproved.wf,tests/snapshot/cases/diagnostics/diagnostics__writer-r1__r12_call_requirement_unproved.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/diagnostics/diagnostics__writer-r1__r13_system_range_unproved.wf,tests/snapshot/cases/diagnostics/diagnostics__writer-r1__r13_system_range_unproved.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/diagnostics/diagnostics__writer-r2__r03_world_value_index_no_branch.wf,tests/snapshot/cases/diagnostics/diagnostics__writer-r2__r03_world_value_index_no_branch.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/diagnostics/diagnostics__writer-r2__r06_world_value_sysrange_no_branch.wf,tests/snapshot/cases/diagnostics/diagnostics__writer-r2__r06_world_value_sysrange_no_branch.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/diagnostics/diagnostics__writer-r2__r12_world_value_index_second_buffer.wf,tests/snapshot/cases/diagnostics/diagnostics__writer-r2__r12_world_value_index_second_buffer.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__01-window-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__01-window-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__02-window-offbyone-reject.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__02-window-offbyone-reject.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__03-ring-slot-mod-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__03-ring-slot-mod-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__04-ring-slot-subtract-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__04-ring-slot-subtract-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__05-chunk-carry-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__05-chunk-carry-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__06-binary-search-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__06-binary-search-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__07-chunk-count-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__07-chunk-count-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__08-chunk-count-nolenguard-reject.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__08-chunk-count-nolenguard-reject.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__09-hash-remainder-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__09-hash-remainder-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__10-invariant-killed-by-write-reject.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__10-invariant-killed-by-write-reject.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__11-bounded-offset-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__11-bounded-offset-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__12-two-pointer-merge-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__12-two-pointer-merge-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__13-fixed-array-mod-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__13-fixed-array-mod-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r1__14-carry-underflow-reject.wf,tests/snapshot/cases/indexing/indexing__adversary-r1__14-carry-underflow-reject.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__01-boundary-ile-not-ilt.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__01-boundary-ile-not-ilt.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__02-boundary-ilt-ok.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__02-boundary-ilt-ok.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__03-wrap-underflow-false-certificate.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__03-wrap-underflow-false-certificate.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__04-ring-slot-mod-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__04-ring-slot-mod-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__05-ring-slot-no-mod-reject.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__05-ring-slot-no-mod-reject.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__06-window-sum-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__06-window-sum-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__07-window-sum-no-order-check.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__07-window-sum-no-order-check.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__08-midpoint-binary-search-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__08-midpoint-binary-search-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__09-midpoint-ceil-off-by-one.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__09-midpoint-ceil-off-by-one.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__10-division-index-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__10-division-index-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__11-division-index-loose-bound-reject.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__11-division-index-loose-bound-reject.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__12-remainder-wrong-buffer-reject.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__12-remainder-wrong-buffer-reject.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__13-chunk-carry-shift-accept.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__13-chunk-carry-shift-accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__adversary-r2__14-chunk-carry-shift-wrong-start-reject.wf,tests/snapshot/cases/indexing/indexing__adversary-r2__14-chunk-carry-shift-wrong-start-reject.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__binary_search.wf,tests/snapshot/cases/indexing/indexing__writer-r1__binary_search.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__block_checksum.wf,tests/snapshot/cases/indexing/indexing__writer-r1__block_checksum.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__bucket_index.wf,tests/snapshot/cases/indexing/indexing__writer-r1__bucket_index.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__circular_read.wf,tests/snapshot/cases/indexing/indexing__writer-r1__circular_read.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__grid_index.wf,tests/snapshot/cases/indexing/indexing__writer-r1__grid_index.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__merge_two_pointer.wf,tests/snapshot/cases/indexing/indexing__writer-r1__merge_two_pointer.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__prefix_suffix_split.wf,tests/snapshot/cases/indexing/indexing__writer-r1__prefix_suffix_split.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__reverse_inplace.wf,tests/snapshot/cases/indexing/indexing__writer-r1__reverse_inplace.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__ring_pop.wf,tests/snapshot/cases/indexing/indexing__writer-r1__ring_pop.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__ring_slot.wf,tests/snapshot/cases/indexing/indexing__writer-r1__ring_slot.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__subslice_copy.wf,tests/snapshot/cases/indexing/indexing__writer-r1__subslice_copy.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__window_max.wf,tests/snapshot/cases/indexing/indexing__writer-r1__window_max.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r1__window_sum.wf,tests/snapshot/cases/indexing/indexing__writer-r1__window_sum.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__01_offset_length_window_copy.wf,tests/snapshot/cases/indexing/indexing__writer-r2__01_offset_length_window_copy.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__03_chunk_reader_with_carry.wf,tests/snapshot/cases/indexing/indexing__writer-r2__03_chunk_reader_with_carry.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__04_midpoint_probe.wf,tests/snapshot/cases/indexing/indexing__writer-r2__04_midpoint_probe.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__05_binary_search_loop.wf,tests/snapshot/cases/indexing/indexing__writer-r2__05_binary_search_loop.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__06_row_col_from_flat_index.wf,tests/snapshot/cases/indexing/indexing__writer-r2__06_row_col_from_flat_index.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__07_bucket_index_from_hash.wf,tests/snapshot/cases/indexing/indexing__writer-r2__07_bucket_index_from_hash.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__08_sliding_window_sum.wf,tests/snapshot/cases/indexing/indexing__writer-r2__08_sliding_window_sum.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__09_segment_window_from_offsets.wf,tests/snapshot/cases/indexing/indexing__writer-r2__09_segment_window_from_offsets.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__10_chunk_count_with_partial_tail.wf,tests/snapshot/cases/indexing/indexing__writer-r2__10_chunk_count_with_partial_tail.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__11_ring_buffer_wrap_read.wf,tests/snapshot/cases/indexing/indexing__writer-r2__11_ring_buffer_wrap_read.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/indexing/indexing__writer-r2__12_reject_unproven_offset_index.wf,tests/snapshot/cases/indexing/indexing__writer-r2__12_reject_unproven_offset_index.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/joins/joins__writer-r1__r12_writes_join_common_bound_accept.wf,tests/snapshot/cases/joins/joins__writer-r1__r12_writes_join_common_bound_accept.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/joins/joins__writer-r2__p11_loop_invariant_join.wf,tests/snapshot/cases/joins/joins__writer-r2__p11_loop_invariant_join.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
tests/snapshot/cases/kills/kills__adversary-r1__k01_local_set_kills_bound.wf,tests/snapshot/cases/kills/kills__adversary-r1__k01_local_set_kills_bound.wf,BLK-0;BLK-3;CALL-5;CALL-6;MSR-3,Borrow the existing run with &uniq; placement returns unit; take returns only the element; preserve following uses and proof bounds,Existing program or snapshot expectation,Unchanged expectation
