canonical_key	representative_path	item_kind	member_kind	member_name	caller_safety	surface_evidence_status	surface_evidence_reason	rule_id	domain_id	domain	canonical_contract_id	need_route_kind	need_route_id	need_route_reason	required_frame_ids	safe_displacement_id	ng_authority_reason	canonical_route_or_blocked_claim
src/alloc/collections/binary_heap/mod.rs.html#1300|provided_or_inherent_method|try_reserve	alloc::collections::binary_heap::BinaryHeap	struct	provided_or_inherent_method	try_reserve	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	HEAP-RESERVE-01	G0_CONTRACT	HEAP-RESERVE-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting	F-ALLOC			Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/binary_heap/mod.rs.html#1264|provided_or_inherent_method|try_reserve_exact	alloc::collections::binary_heap::BinaryHeap	struct	provided_or_inherent_method	try_reserve_exact	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	HEAP-RESERVE-01	G0_CONTRACT	HEAP-RESERVE-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting	F-ALLOC			Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/binary_heap/mod.rs.html#535|provided_or_inherent_method|with_capacity	alloc::collections::binary_heap::BinaryHeap	struct	provided_or_inherent_method	with_capacity	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	HEAP-META-01	G0_CONTRACT	HEAP-META-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/binary_heap/mod.rs.html#1833|item|Drain	alloc::collections::binary_heap::Drain	struct	item	Drain	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures		G0_CONTRACT	CAP:AB-GENERIC	the declaration belongs to a named G0 data-floor obligation pending exact family closure				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/binary_heap/mod.rs.html#1680|item|IntoIter	alloc::collections::binary_heap::IntoIter	struct	item	IntoIter	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures		G0_CONTRACT	CAP:AB-GENERIC	the declaration belongs to a named G0 data-floor obligation pending exact family closure				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/binary_heap/mod.rs.html#1601|item|Iter	alloc::collections::binary_heap::Iter	struct	item	Iter	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures		G0_CONTRACT	CAP:AB-GENERIC	the declaration belongs to a named G0 data-floor obligation pending exact family closure				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/binary_heap/mod.rs.html#289|item|PeekMut	alloc::collections::binary_heap::PeekMut	struct	item	PeekMut	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures		G0_CONTRACT	CAP:AB-GENERIC	the declaration belongs to a named G0 data-floor obligation pending exact family closure				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/binary_heap/mod.rs.html#434|provided_or_inherent_method|pop	alloc::collections::binary_heap::PeekMut	struct	provided_or_inherent_method	pop	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures		G0_CONTRACT	CAP:AB-GENERIC	the declaration belongs to a named G0 data-floor obligation pending exact family closure				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
alloc::collections::btree_map|item|btree_map|	alloc::collections::btree_map	mod	item	btree_map	safe	rust_surface_only	the Rust namespace or source spelling is evidence for an underlying need, not an xlang surface	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures		NO_INDEPENDENT_NEED	NAMESPACE:DOM-DATA-COLLECTIONS-ALLOC	a module namespace is accounted by its declarations and adds no caller contract				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#189|item|BTreeMap	alloc::collections::btree_map::BTreeMap	struct	item	BTreeMap	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures		G0_CONTRACT	CAP:AB-GENERIC	the declaration belongs to a named G0 data-floor obligation pending exact family closure				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#1236|provided_or_inherent_method|append	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	append	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-BULK-01	G0_CONTRACT	OMAP-BULK-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#670|provided_or_inherent_method|clear	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	clear	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-CLEAR-01	G0_CONTRACT	OMAP-CLEAR-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#979|provided_or_inherent_method|contains_key	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	contains_key	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-LOOKUP-01	G0_CONTRACT	OMAP-LOOKUP-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#1501|provided_or_inherent_method|entry	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	entry	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	MAP-ENTRY-01	G0_CONTRACT	MAP-ENTRY-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#1624|provided_or_inherent_method|extract_if	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	extract_if	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-FILTER-01	G0_CONTRACT	OMAP-FILTER-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#838|provided_or_inherent_method|first_entry	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	first_entry	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-END-01	G0_CONTRACT	OMAP-END-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#810|provided_or_inherent_method|first_key_value	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	first_key_value	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-END-01	G0_CONTRACT	OMAP-END-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#717|provided_or_inherent_method|get	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	get	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-LOOKUP-01	G0_CONTRACT	OMAP-LOOKUP-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#783|provided_or_inherent_method|get_key_value	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	get_key_value	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-LOOKUP-01	G0_CONTRACT	OMAP-LOOKUP-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#1006|provided_or_inherent_method|get_mut	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	get_mut	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-LOOKUP-01	G0_CONTRACT	OMAP-LOOKUP-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#1045|provided_or_inherent_method|insert	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	insert	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-INSERT-01	G0_CONTRACT	OMAP-INSERT-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#1682|provided_or_inherent_method|into_keys	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	into_keys	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-ITER-01	G0_CONTRACT	OMAP-ITER-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#1704|provided_or_inherent_method|into_values	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	into_values	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-ITER-01	G0_CONTRACT	OMAP-ITER-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#2848|provided_or_inherent_method|is_empty	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	is_empty	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-META-01	G0_CONTRACT	OMAP-META-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#2702|provided_or_inherent_method|iter	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	iter	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-ITER-01	G0_CONTRACT	OMAP-ITER-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
src/alloc/collections/btree/map.rs.html#2733|provided_or_inherent_method|iter_mut	alloc::collections::btree_map::BTreeMap	struct	provided_or_inherent_method	iter_mut	safe	safe_contract_anchor	the safe Rust declaration supplies caller-contract evidence without selecting xlang admission	DOM-DATA-COLLECTIONS-ALLOC	D09	sequential and associative data structures	OMAP-ITER-01	G0_CONTRACT	OMAP-ITER-01	a coarse non-importable coverage cluster is in the bounded sequential data-floor accounting				Deque, list, heap, B-tree map/set, allocation errors, and later convenience derivations.
